hall_id,as_of_date,machine_key,machine_name,units,baseline_days,baseline_avg_diff,special_selected_n,momentum_selected_n,composite_score,type_label,source_name,notes
"yokohama_slot_mm_tsunashima","2026-06-24","mm_035","真打 吉宗",2,90,-43,0,0,-0.2108,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_036","マタドールIII",1,90,-49,0,0,-0.2163,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_037","吉宗",1,90,-72,0,0,-0.2375,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_038","パチスロハイパーラッシュ",1,90,-81,0,0,-0.2457,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_039","スマスロ モンスターハンターライズ",2,90,-86,0,0,-0.2503,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_040","ファミスタ回胴版!!",2,90,-86,0,0,-0.2503,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_041","スマスロヨルムンガンド",1,90,-92,0,0,-0.2558,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_042","L 真・一騎当千",1,90,-94,0,0,-0.2577,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_043","スマスロ ドルアーガの塔",1,90,-100,0,0,-0.2632,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_044","いざ！番長",2,90,-102,0,0,-0.2650,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_045","スマスロ ギルティクラウン2",1,90,-115,0,0,-0.2770,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_046","スマスロ秘宝伝",1,90,-119,0,0,-0.2806,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_047","スマスロ新鬼武者3",2,90,-127,0,0,-0.2880,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_048","L少女☆歌劇 レヴュースタァライト -The SLOT-",2,90,-127,0,0,-0.2880,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_049","A-SLOT+ この素晴らしい世界に祝福を！",1,90,-141,0,0,-0.3008,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_050","ゴブリンスレイヤーII",1,90,-142,0,0,-0.3018,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_051","押忍！番長4",1,90,-145,0,0,-0.3045,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_052","L ToLOVEるダークネス",2,90,-149,0,0,-0.3082,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_053","スマスロ サンダーV",1,90,-152,0,0,-0.3109,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_054","スマスロとある科学の超電磁砲2",1,90,-177,0,0,-0.3339,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_055","ヱヴァンゲリヲン ～約束の扉～",1,90,-195,0,0,-0.3504,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_056","A‐SLOT+ 異世界かるてっと",1,90,-221,0,0,-0.3743,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_057","ToLOVEるダークネス TRANCE ver.8.7",1,90,-237,0,0,-0.3890,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_058","Lラブ嬢3～Wご指名はいかがですか?～",1,90,-254,0,0,-0.4046,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_059","スマスロ 甲鉄城のカバネリ 海門決戦",2,90,-270,0,0,-0.4193,"低優先","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_060","スマスロ バイオハザードRE:3",3,90,-374,0,0,-0.5148,"回収源","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_061","タクトオーパス デスティニー",1,90,-441,0,0,-0.5764,"回収源","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_062","スマスロ スーパーリオエース2",1,90,-1220,0,0,-1.2918,"回収源","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_063","スマスロ ビッグドリーム THE GOLDEN PUSHER",1,90,-1657,0,0,-1.6932,"回収源","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
"yokohama_slot_mm_tsunashima","2026-06-24","mm_064","スマスロ ミリオンゴッド-神々の軌跡-",4,90,-1978,0,0,-1.9880,"回収源","slorepo","A=2026-03-04〜06-01の公開90日機種表。B=2026-03-27〜06-24の旧イベ（3/6のつく日）17日での優秀機種選抜回数。C=2026-05-26〜06-24の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。A表は23日遅延。"
